Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Tmin;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2021-03-16;09:20:25;ZPc005;0000;8;AFF1FF611FF---1FF-------------;;399.2191;0.0151327;;20551;-111.5563;;749.64;101.244;2630;1603;24.84;25.22;27.53;23.91;1499.5;31.2;46.0;7;;;;;;;;;;;;0;;;;;;;;;;;
2021-03-16;09:29:33;ZPi005;0000;8;AFF1FF611FF---1FF-------------;CO2 Curve;399.0517;-0.0295855;;20672.74;-104.5677;;749.64;101.266;2644;1629;24.91;26.50;27.55;24.98;1499.9;0.7;38.9;7;;;;;;;;;;;;490;;;;;;;;;;;
2021-03-16;09:33:34;MP_005;0001;8;AFF1FF611FF---1FF-------------;;398.9396;-0.0295855;-9.273158;20564.49;-104.5677;1101.261;749.60;101.278;2650;1659;24.98;26.59;27.92;25.09;1500.0;0.7;38.9;7;69.71;1.155002;12.94709;89.20942;8.211094;239.7525;389.70;21770.3;;;;474;;;;;;;;;;;
2021-03-16;09:34:05;MP_005;0001;8;AFF1FF611FF---1FF-------------;;399.4836;-0.0295855;-9.60264;20567.06;-104.5677;1156.255;749.70;101.270;2650;1656;25.03;26.60;27.94;25.09;1499.0;1.2;39.3;7;69.69;1.207919;12.90213;93.62164;8.500155;241.889;389.88;21836.5;;;;474;528;;;0.1023;64.39;;;;;;0.840
2021-03-16;09:37:20;ZPi005;0000;8;AFF1FF611FF---1FF-------------;;297.3696;-0.1964721;;20596.17;-105.4686;;749.75;101.256;2653;1639;25.00;26.60;28.05;25.21;1500.2;0.9;39.0;7;;;;;;;;;;;;466;;;;;;;;;;;
2021-03-16;09:41:20;MP_005;0001;8;AFF1FF611FF---1FF-------------;;299.6967;-0.1964721;-8.107552;20549.27;-105.4686;1527.652;749.41;101.262;2656;1628;25.02;26.62;28.13;25.26;1499.7;0.6;39.2;7;70.83;1.564551;12.59137;124.2558;6.954282;199.6499;291.79;22182.4;;;;458;;;;;;;;;;;
2021-03-16;09:41:51;MP_005;0001;8;AFF1FF611FF---1FF-------------;;299.5945;-0.1964721;-8.215346;20837.41;-105.4686;1580.095;749.80;101.270;2657;1612;25.08;26.60;28.17;25.26;1500.7;0.6;39.3;7;70.34;1.6155;12.63155;127.894;7.044664;200.791;291.57;22101.4;;;;458;511;;;0.1037;65.37;;;;;;0.840
2021-03-16;09:45:06;ZPi005;0000;8;AFF1FF611FF---1FF-------------;;199.2755;-0.1286108;;20103.97;-109.2778;;749.78;101.270;2659;1633;25.03;26.63;28.32;25.26;1499.7;0.6;39.1;7;;;;;;;;;;;;454;;;;;;;;;;;
2021-03-16;09:49:06;MP_005;0001;8;AFF1FF611FF---1FF-------------;;199.7822;-0.1286108;-4.920946;20888.04;-109.2778;1362.311;749.63;101.276;2662;1631;25.02;26.65;28.44;25.24;1499.9;0.9;39.3;7;71.43;1.410478;12.48495;112.9743;4.21559;133.5794;194.99;22359.6;;;;450;;;;;;;;;;;
