SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-6276;6.6;0.00001709;3.11;3.53339 78.6565 388.107 645.551 893.117 1106.7 1264.06 1447.58;-0.0443282 99.347 401.799 600.906 800.03 1000.48 1200.22 1401.53;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sys;Sys;Sys;Sys;Sys;UserDefCon;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;Leak;Leak;Leak;Leak;Leak;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;LeafQ;LeafQ;LeafQ;LeafQ;Const;Const;Const;Const;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrStats;FlrStats;FlrStats;FlrStats;FlrStats;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status
obs;time;elapsed;date;hhmmss;id;TIME;E;A;Ca;Ci;Pci;Pca;gsw;gbw;gtw;gtc;Rabs;TleafEB;TleafCnd;SVPleaf;RHcham;VPcham;SVPcham;VPDleaf;LatHFlux;SenHFlux;NetTherm;EBSum;Leak;LeakPct;CorrFact;CorrFactPct;Fan;DarkAdaptedID;Fo;Fm;Fv;Fv/Fm;Adark;LightAdaptedID;Fs;Fm';PhiPS2;PS2/1;Qabs_fs;Afs;ETR;Fv'/Fm';PhiCO2;NPQ;DarkPulseID;Fo';Fv';qP;qN;qP_Fo;qN_Fo;Qin;Qabs;alpha;convert;S;K;Geometry;Custom;TIME;CO2_s;CO2_r;H2O_s;H2O_r;CO2_a;H2O_a;Flow;Pa;?Pcham;Tair;Tleaf;Tleaf2;Offset;Offset2;Fan_speed;Qamb_in;Qamb_out;Q;f_red;f_blue;f_farred;F;Q_modavg;F_dc;Pc;Tled;TDigital;TPreamp;TPwrSpy;TDrive;Q_red;Q_blue;Q_farred;TSPF;state;F_avg;dF/dt;dF_dc/dt;F_dc_avg;period;time;hhmmss;co2_t;h2o_t;count;co2_adj;h2o_adj;co2_match;h2o_match;co2_at;h2o_at;co2_cv;h2o_cv;A:MN;A:SLP;A:SD;A:OK;Stable;Total;State;Vflow;VPchamber;abs_c_a;abs_c_b;abs_h_a;abs_h_b;Wc_s;Wc_r;Wco_s;Wco_r;Ww_s;Ww_r;Wwo_s;Wwo_r;Flow_s_v;Flow_r_v;Tleaf_mv;Tleaf2_mv;MatchValveR;MatchValveS;MatchCO2;MatchH2O;cf_co2_a;cf_co2_b;cf_co2_c;cf_co2_d;cf_h2o_a;cf_h2o_b;cf_h2o_c;cf_h2o_d;co2_fit_low;co2_fit_high;h2o_fit_low;h2o_fit_high;co2_elapsed;h2o_elapsed;DIAG;Flow_s;Flow_r;Txchg;Tirga;Tchopper;Ts;Tr;CO2_%;Desiccant_%;Humidifier_%;Txchg_sp;CO2_r_sp;H2O_r_sp;SS_s;SS_r
;s;s;;;;s;mol m?² s?¹;µmol m?² s?¹;µmol mol?¹;µmol mol?¹;Pa;Pa;mol m?² s?¹;mol m?² s?¹;mol m?² s?¹;mol m?² s?¹;W m?²;°C;°C;kPa;%;kPa;kPa;kPa;W m?²;W m?²;W m?²;W m?²;µmol s?¹;%;;%;µmol s?¹;;;;;;µmol m?² s?¹;;;;;;µmol m?² s?¹;µmol m?² s?¹;µmol m?² s?¹;;µmol µmol?¹;;;;;;;;;µmol m?² s?¹;µmol m?² s?¹;;J/µmol;cm²;;;mol m?² s?¹;s;µmol mol?¹;µmol mol?¹;mmol mol?¹;mmol mol?¹;µmol mol?¹;mmol mol?¹;µmol s?¹;kPa;kPa;°C;°C;°C;°C;°C;rpm;µmol m?² s?¹;µmol m?² s?¹;µmol m?² s?¹;;;;;µmol m?² s?¹;;;°C;°C;°C;°C;°C;µmol m?² s?¹;µmol m?² s?¹;µmol m?² s?¹;s;;;min?¹;min?¹;;s;secs;;s;s;;µmol/mol;mmol/mol;µmol/mol;mmol/mol;µmol/mol;mmol/mol;%;%;µmol m?² s?¹;µmol m?² s?¹ min?¹;µmol m?² s?¹;;;;;V;V;;;;;;;;;;;;;V;V;mV;mV;%;%;µmol/mol;mmol/mol;mmol/mol;;;;mmol/mol;;;;µmol mol?¹;µmol mol?¹;mmol mol?¹;mmol mol?¹;min;min;;µmol s?¹;µmol s?¹;°C;°C;°C;°C;°C;%;%;%;°C;µmol mol?¹;mmol mol?¹;%;%
1;1603434453;0;20201023 08:27:33;08:27:33;DV7_4;1603434453;0.000590954;-0.87661127;400.007;421.0447743;42.6290918;40.49910168;0.048564494;3.220065047;0.04816123;0.030136721;0.001994031;27.86600811;27.4818;3.681699884;65.25209259;2.477165202;3.796300017;1.204534682;-26.06105184;91.10535704;6.151522115;71.19782135;0;0;1;0;53307.35764;RECT-20825-20201023-08_27_37;536.01;2686.14;2150.13;0.800453439;-0.87661127;-;0;0;#DIV/0!;0.5;0.020993197;-0.87661127;#DIV/0!;#DIV/0!;-2.1154E-14;#DIV/0!;-;0;0;#DIV/0!;1;0;1.249291903;0.0499919;0.020993197;0.41993196;0.09498461;4.8;0.5;0: Broadleaf;2;1603434453;400.007;399.568;24.4668;24.0715;400.359;24.0307;700.019;101.146;0.0999824;28.0066;27.4818;999.9;0;0;10000.6;0;0.823849;0.0499919;0;0;0;537.12;0.0499919;-12.92;-2.29;34.937;39.5;37.25;39.062;37.75;0;0;0;73341.1;0;536.01;0.900512808;7.967521233;-13.00961538;15;1603434098;08:21:38;1603434095;1603434097;7;-0.046;0.035;-0.352;0.436;400;25;0.43;0.11;-0.863090946;-0.043480773;0.020355766;1;1;1;1/1;3.38377;2.8229;0.0938753;0.09396;0.120171;0.120105;30518.2;30711.4;33192.3;33100.2;39766.8;37849;45876.4;43961;2.3246;2.21883;0.0634938;0;100;100;-0.352;0.4361;-0.352047619;0;0;0;0.4361;0;0;0;-1;-1;-1;-1;6;5.9;2;774.608;670.067;27.879;27.1169;30.0001;27.0386;27.0258;24.1321;23.1716;98.1539;27.8743;399.605;24.0107;100.959;100.62
2;1603434634;180.5;20201023 08:30:33;08:30:33;DV7_4;1603434634;0.00042093;0.51705976;399.978;367.8318444;37.24448383;40.49941401;0.033947938;3.219342141;0.03375031;0.021111604;4.132187074;27.91452678;27.5315;3.69242184;65.0647188;2.468008033;3.793158686;1.224413807;-18.56301765;79.99434486;5.403464344;70.96697863;0;0;1;0;53291.84554;RECT-20825-20201023-08_27_37;536.01;2686.14;2150.13;0.800453439;-0.87661127;RECT-20826-20201023-08_30_38;648.11124;2400.77;0.730040262;0.5;21.20839532;0.51705976;7.741491238;1;0.065713177;0.11886603;-;0;2400.77;0.730040262;0.106237947;0.93988436;0.132722207;25.1756;21.20839532;0.842418664;0.194837328;4.8;0.5;0: Broadleaf;2;1603434634;399.978;400.448;24.3744;24.0928;400.33;23.9383;700.006;101.154;0.100104;27.9924;27.5315;999.9;0;0;9996.25;0;0.823849;25.1756;0.899389;0.100611;0;643.298;4.99919;129.778;158.449;35.25;39.687;37.5;39.375;38.187;18.15;2.03;0;180;0;648.11124;-42.40707687;-4.02284614;129.13164;15;1603434098;08:21:38;1603434095;1603434097;7;-0.046;0.035;-0.352;0.436;400;25;0.43;0.11;0.457263459;0.490178476;0.045584826;1;1;1;1/1;3.38376;2.82298;0.0938756;0.0941248;0.119857;0.120186;30518;30705.2;33192;33099.4;39780.6;37844.6;45875.6;43960.1;2.32533;2.21885;0.0650547;0;100;100;-0.352;0.4361;-0.352047619;0;0;0;0.4361;0;0;0;-1;-1;-1;-1;9;9;2;775.334;670.147;27.7682;27.1054;30.0001;27.0432;27.0303;24.1926;24.0389;100;27.7695;400.49;24.1176;100.958;100.618
3;1603434814;361;20201023 08:33:34;08:33:34;DV7_4;1603434814;0.000562179;1.533838256;399.982;338.2840109;34.25224085;40.49934185;0.045461239;3.221099047;0.045107775;0.028223887;8.204013121;27.91163181;27.5378;3.693782905;65.09152427;2.470277395;3.795083035;1.22350551;-24.7920954;80.45477468;5.432007663;69.29870007;0;0;1;0;53334.51639;RECT-20825-20201023-08_27_37;536.01;2686.14;2150.13;0.800453439;-0.87661127;MPF-20827-20201023-08_33_38;637.60152;2332.89;0.726690277;0.5;41.98152688;1.533838256;15.2537837;1;0.057416909;0.151421627;-;0;2332.89;0.726690277;0.13150841;0.943462268;0.164292392;49.8173;41.98152688;0.842709799;0.195419598;4.8;0.5;0: Broadleaf;2;1603434814;399.982;401.188;24.3971;24.021;400.334;23.961;699.98;101.153;0.099911;28.0011;27.5378;999.9;0;0;10005;0;0.823849;49.8173;0.899665;0.100335;0;637.399;4.99919;288.812;351.99;35.5;39.875;37.75;39.625;38.437;40.32;4.5;0;180.1000001;0;637.60152;-1.690615388;-5.053230764;290.608;15;1603434098;08:21:38;1603434095;1603434097;7;-0.046;0.035;-0.352;0.436;400;25;0.43;0.11;1.464220154;-0.090657347;0.022654562;1;1;1;1/1;3.38371;2.82286;0.0938762;0.0942574;0.119935;0.119941;30519;30701.1;33193.1;33099.8;39778.3;37855.8;45877.1;43960.7;2.3259;2.21812;0.0667498;0;100;100;-0.352;0.4361;-0.352047619;0;0;0;0.4361;0;0;0;-1;-1;-1;-1;12;12;2;775.826;669.45;27.7043;27.0985;29.9999;27.0409;27.0258;24.24;24.9093;100;27.7118;401.147;23.9407;100.961;100.619
4;1603434995;541.5;20201023 08:36:34;08:36:34;DV7_4;1603434995;0.000806016;3.02302854;399.995;318.7151781;32.27150951;40.50149892;0.065843896;3.221017389;0.065105185;0.04075642;16.52457187;27.89170832;27.5094;3.68765077;65.16859749;2.472222146;3.793578873;1.215428623;-35.54531594;84.20360725;5.68426138;70.86712455;0;0;1;0;53333.70835;RECT-20825-20201023-08_27_37;536.01;2686.14;2150.13;0.800453439;-0.87661127;MPF-20828-20201023-08_36_39;687.07092;2284.09;0.699192711;0.5;84.43234517;3.02302854;29.51724017;1;0.046186563;0.176021961;-;0;2284.09;0.699192711;0.149675743;0.913584664;0.186988694;100.174;84.43234517;0.842856881;0.195713762;4.8;0.5;0: Broadleaf;2;1603434995;399.995;402.289;24.4158;23.8766;400.347;23.9797;700.003;101.155;0.100013;27.9943;27.5094;999.9;0;0;10004.4;0;0.823849;100.174;0.899768;0.100232;0;686.765;4.99919;660.776;747.494;35.75;40.062;37.937;39.75;38.687;85.64;9.54;0;180;0;687.07092;-3.146846142;-0.40100003;659.62432;15;1603434098;08:21:38;1603434095;1603434097;7;-0.046;0.035;-0.352;0.436;400;25;0.43;0.11;2.983816171;0.345163472;0.036300561;1;1;1;1/1;3.38378;2.82296;0.0938841;0.0944584;0.120007;0.119451;30521;30694.2;33195.5;33099.6;39777.5;37876.5;45880.2;43960.1;2.32627;2.21788;0.0643805;0;100;100;-0.352;0.4361;-0.352047619;0;0;0;0.4361;0;0;0;-1;-1;-1;-1;15;15;2;775.975;669.083;27.6438;27.0789;30.0001;27.0272;27.0143;24.3122;24.5918;100;27.6492;402.249;23.7955;100.968;100.618
5;1603435180;727;20201023 08:39:40;08:39:40;DV7_4;1603435180;0.001134584;4.635640658;399.955;312.9006308;31.67970978;40.49355316;0.093918204;3.215224532;0.092420325;0.057895292;24.75564734;27.85952058;27.4781;3.680902758;65.25529598;2.47577091;3.793976983;1.205131848;-50.03517348;89.78969783;6.071384752;70.58155644;0;0;1;0;53187.37734;RECT-20825-20201023-08_27_37;536.01;2686.14;2150.13;0.800453439;-0.87661127;MPF-20829-20201023-08_39_44;736.28672;2219.31;0.6682362;0.5;126.4333165;4.635640658;42.24365947;1;0.043598096;0.210349163;-;0;2219.31;0.6682362;0.173792133;0.881021375;0.217117105;149.998;126.4333165;0.842900016;0.195800031;4.8;0.5;0: Broadleaf;2;1603435180;399.955;403.445;24.4532;23.6942;400.307;24.0171;699.978;101.145;0.100273;27.9961;27.4781;999.9;0;0;9976.88;0;0.823849;149.998;0.900001;0.0999993;0;736.179;4.99919;1076.55;1138.88;36.062;40.25;38.187;39.937;38.875;130.5;14.5;0;184.8;0;736.28672;-0.590769238;0.620000023;1077.1152;15;1603434098;08:21:38;1603434095;1603434097;7;-0.046;0.035;-0.352;0.436;400;25;0.43;0.11;4.590300163;0.846020943;0.070317747;1;1;1;1/1;3.38375;2.82298;0.093871;0.0946582;0.12013;0.118816;30520;30688.3;33193.8;33100.5;39769.9;37904.9;45878.1;43961.1;2.3266;2.21695;0.0624657;0;100;100;-0.352;0.4361;-0.352047619;0;0;0;0.4361;0;0;0;-1;-1;-1;-1;18.1;18.1;2;776.11;668.098;27.6299;27.0641;30.0001;27.0157;27.0009;24.3855;24.9094;100;27.6354;403.416;23.6757;100.963;100.62
6;1603435361;907.5;20201023 08:42:40;08:42:40;DV7_4;1603435361;0.001672231;7.247448963;399.933;308.1248369;31.19644051;40.49165971;0.139434764;3.218165731;0.136163397;0.08538965;49.57115903;27.87100461;27.4709;3.679352025;65.18087225;2.473725908;3.795171531;1.205626118;-73.74536526;92.05790662;6.219011477;74.10271187;0;0;1;0;53260.45192;RECT-20825-20201023-08_27_37;536.01;2686.14;2150.13;0.800453439;-0.87661127;MPF-20830-20201023-08_42_44;832.5083846;1827.22;0.544385249;0.5;253.0374024;7.247448963;68.8749147;1;0.032106164;0.470069286;-;0;1827.22;0.544385249;0.319759953;0.770371679;0.39947352;300.18;253.0374024;0.842952237;0.195904473;4.8;0.5;0: Broadleaf;2;1603435361;399.933;405.361;24.4328;23.3142;400.285;23.9967;700.035;101.146;0.100108;28.0015;27.4709;999.9;0;0;9991.25;0;0.823849;300.18;0.899932;0.100068;0;833.015;4.99919;2462.69;2318.43;36.5;40.437;38.5;40.125;39.187;265.64;29.54;0;179.2;0;832.5083846;3.548170936;11.29504264;2459.457692;15;1603434098;08:21:38;1603434095;1603434097;7;-0.046;0.035;-0.352;0.436;400;25;0.43;0.11;7.205070864;0.544022936;0.047157482;1;1;1;1/1;3.38386;2.82294;0.0938684;0.0949984;0.12006;0.117504;30519.9;30677.3;33193.7;33101;39772.7;37962.8;45877.5;43961.9;2.3274;2.21502;0.061892;0;100;100;-0.352;0.4361;-0.352047619;0;0;0;0.4361;0;0;0;-1;-1;-1;-1;21.1;21.1;2;776.776;666.375;27.4983;27.0641;30.0001;27.0112;26.9984;24.4853;25.7755;99.6294;27.5001;405.417;23.2427;100.962;100.622
7;1603435541;1088;20201023 08:45:41;08:45:41;DV7_4;1603435541;0.002094246;8.722914099;399.962;311.655076;31.5562761;40.49769207;0.175998;3.221119129;0.170824925;0.107217693;74.0583051;27.89941006;27.4662;3.678340049;65.22012562;2.47472508;3.79441937;1.203614969;-92.35624115;92.36814472;6.233996565;80.30420523;0;0;1;0;53335.57523;RECT-20825-20201023-08_27_37;536.01;2686.14;2150.13;0.800453439;-0.87661127;MPF-20831-20201023-08_45_44;854.51596;1539.18;0.444823893;0.5;379.2403874;8.722914099;84.3475928;1;0.025312508;0.745176003;-;0;1539.18;0.444823893;0.426991892;0.682500513;0.533437513;450.062;379.2403874;0.842640319;0.195280639;4.8;0.5;0: Broadleaf;2;1603435541;399.962;406.518;24.4408;23.0398;400.314;24.0047;699.978;101.154;0.0998493;27.9981;27.4662;999.9;0;0;10005;0;0.823849;450.062;0.911006;0.0889942;0;852.781;4.99919;3780.67;3505.4;37;40.687;38.875;40.312;39.625;405.45;39.61;0;180.2;0;854.51596;-13.85384611;-63.77769215;3788.1596;15;1603434098;08:21:38;1603434095;1603434097;7;-0.046;0.035;-0.352;0.436;400;25;0.43;0.11;8.670908899;0.502660905;0.04942039;1;1;1;1/1;3.38375;2.8228;0.0938812;0.09521;0.120098;0.11656;30519.7;30669.3;33193.9;33100.2;39771.5;38003.1;45878.3;43961;2.32752;2.21378;0.0626482;0;100;100;-0.352;0.4361;-0.352047619;0;0;0;0.4361;0;0;0;-1;-1;-1;-1;24.1;24.1;2;776.89;665.28;27.3683;27.0641;30.0001;27.0112;26.9984;24.5469;26.0012;98.8855;27.3804;406.574;23.0162;100.963;100.62
8;1603435722;1268.5;20201023 08:48:41;08:48:41;DV7_4;1603435722;0.002296751;9.358429755;400.004;313.261615;31.7218648;40.50567385;0.193076504;3.216982538;0.186862098;0.117330489;98.02111993;27.98916592;27.4771;3.680687344;65.16451717;2.473869418;3.796344277;1.206817926;-101.2867103;91.86797;6.208818936;94.81119858;0;0;1;0;53230.10105;RECT-20825-20201023-08_27_37;536.01;2686.14;2150.13;0.800453439;-0.87661127;MPF-20832-20201023-08_48_45;815.17064;1295.91;0.370966626;0.5;505.2994276;9.358429755;93.72461183;1;0.020255398;1.072782832;-;0;1295.91;0.370966626;0.517556792;0.632635031;0.646579509;600.123;505.2994276;0.841993104;0.193986208;4.8;0.5;0: Broadleaf;2;1603435722;400.004;407.051;24.4301;22.8937;400.356;23.994;700.018;101.163;0.100172;28.0068;27.4771;999.9;0;0;9983.75;0;0.823849;600.123;0.933002;0.0669977;0;812.086;4.99919;4810.06;4713.22;37.5;41;39.25;40.562;40.062;555.25;39.87;0;180.2;0;815.17064;-25.70830765;-149.5884612;4826.0384;15;1603434098;08:21:38;1603434095;1603434097;7;-0.046;0.035;-0.352;0.436;400;25;0.43;0.11;9.323998626;0.382697151;0.038016612;1;1;1;1/1;3.38383;2.82294;0.0938962;0.095312;0.12007;0.11606;30519.7;30666.2;33194.4;33100.6;39773.3;38024.9;45878.7;43961.1;2.3278;2.2129;0.0636354;0;100;100;-0.352;0.4361;-0.352047619;0;0;0;0.4361;0;0;0;-1;-1;-1;-1;27.1;27.1;2;777.174;664.514;27.2597;27.0664;30.0001;27.0135;26.9984;24.5766;25.8411;97.7617;27.2542;407.035;22.8506;100.965;100.621
9;1603435903;1449.4;20201023 08:51:42;08:51:42;DV7_4;1603435903;0.002341734;9.612955904;400.004;311.3850745;31.53209283;40.50599818;0.193993923;3.218780997;0.187724736;0.117874344;145.8769857;28.23905314;27.5658;3.699837382;65.18964069;2.475155026;3.796853303;1.224682356;-103.2704491;76.92625733;5.198448597;124.7312425;0;0;1;0;53274.9785;RECT-20825-20201023-08_27_37;536.01;2686.14;2150.13;0.800453439;-0.87661127;MPF-20833-20201023-08_51_46;752.56096;1012.63;0.256825336;0.5;757.3085424;9.612955904;97.24801043;1;0.013851114;1.652637192;-;0;1012.63;0.256825336;0.623016671;0.545652805;0.778329682;900.151;757.3085424;0.841312782;0.192625565;4.8;0.5;0: Broadleaf;2;1603435903;400.004;407.238;24.4426;22.8761;400.356;24.0065;700.005;101.164;0.0999828;28.0091;27.5658;999.9;0;0;9992.5;0;0.823849;900.151;0.955993;0.0440074;0;749.078;4.99919;6683.69;7130.11;38.375;41.375;39.812;40.937;40.687;855.76;39.39;0;180.6000001;0;752.56096;-29.05730765;-254.738461;6713.0008;15;1603434098;08:21:38;1603434095;1603434097;7;-0.046;0.035;-0.352;0.436;400;25;0.43;0.11;9.5839141;0.433206032;0.048635681;1;1;1;1/1;3.3838;2.82283;0.0938969;0.0953455;0.120115;0.115999;30517.6;30665.2;33192.3;33100.7;39768.6;38027.8;45875.8;43961.4;2.32772;2.21232;0.0697821;0;100;100;-0.352;0.4361;-0.352047619;0;0;0;0.4361;0;0;0;-1;-1;-1;-1;30.1;30.1;2;777.122;664.04;26.9288;27.071;30;27.0147;27.0006;24.5943;25.6734;96.6388;26.9235;407.167;22.8631;100.958;100.621
10;1603436083;1629.9;20201023 08:54:43;08:54:43;DV7_4;1603436083;0.002267461;9.375562285;400;308.5836321;31.2462208;40.50275848;0.182957942;3.221179373;0.17737472;0.111346638;193.7152048;28.50077186;27.6888;3.726536533;65.15213147;2.47174159;3.793800041;1.254794943;-99.99503709;53.22685815;3.59619192;150.5432178;0;0;1;0;53337.65321;RECT-20825-20201023-08_27_37;536.01;2686.14;2150.13;0.800453439;-0.87661127;MPF-20834-20201023-08_54_46;693.84524;855.72;0.189167905;0.5;1009.082101;9.375562285;95.44297369;1;0.0101599;2.139040808;-;0;855.72;0.189167905;0.681431348;0.506317475;0.851306665;1199.88;1009.082101;0.840985849;0.191971699;4.8;0.5;0: Broadleaf;2;1603436083;400;407.051;24.4106;22.8937;400.352;23.9745;699.989;101.157;0.0998962;27.9953;27.6888;999.9;0;0;10005;0;0.823849;1199.88;0.967001;0.0329994;0;691.638;4.99919;8268.08;9543.54;39.312;41.875;40.5;41.375;41.437;1155.45;39.43;0;180;0;693.84524;-18.01884617;-207.1661541;8293.352;15;1603434098;08:21:38;1603434095;1603434097;7;-0.046;0.035;-0.352;0.436;400;25;0.43;0.11;9.404203347;-0.029105191;0.033303029;1;1;1;1/1;3.38377;2.82285;0.093891;0.095307;0.119996;0.116054;30519.1;30667.5;33193.7;33101.7;39775.9;38026.6;45877.9;43962.8;2.3279;2.2119;0.0779741;0;100;100;-0.352;0.4361;-0.352047619;0;0;0;0.4361;0;0;0;-1;-1;-1;-1;33.1;33.1;2;777.233;663.64;26.6116;27.0687;30.0001;27.0112;26.9984;24.5974;25.4676;95.897;26.6469;407.104;22.8836;100.963;100.624
