SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-6276;6,6;0,00001709;3,11;2.54965 83.4843 391.75 631.936 870.268 1078.07 1261.75 1392.72;0.116607 100.786 405.14 601.054 800.709 1000.73 1200.11 1399.98;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sys;Sys;Sys;Sys;Sys;UserDefCon;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;Leak;Leak;Leak;Leak;Leak;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;LeafQ;LeafQ;LeafQ;LeafQ;Const;Const;Const;Const;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrStats;FlrStats;FlrStats;FlrStats;FlrStats;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status
obs;time;elapsed;date;hhmmss;id;TIME;E;A;Ca;Ci;Pci;Pca;gsw;gbw;gtw;gtc;Rabs;TleafEB;TleafCnd;SVPleaf;RHcham;VPcham;SVPcham;VPDleaf;LatHFlux;SenHFlux;NetTherm;EBSum;Leak;LeakPct;CorrFact;CorrFactPct;Fan;DarkAdaptedID;Fo;Fm;Fv;Fv/Fm;Adark;LightAdaptedID;Fs;Fm';PhiPS2;PS2/1;Qabs_fs;Afs;ETR;Fv'/Fm';PhiCO2;NPQ;DarkPulseID;Fo';Fv';qP;qN;qP_Fo;qN_Fo;Qin;Qabs;alpha;convert;S;K;Geometry;Custom;TIME;CO2_s;CO2_r;H2O_s;H2O_r;CO2_a;H2O_a;Flow;Pa;?Pcham;Tair;Tleaf;Tleaf2;Offset;Offset2;Fan_speed;Qamb_in;Qamb_out;Q;f_red;f_blue;f_farred;F;Q_modavg;F_dc;Pc;Tled;TDigital;TPreamp;TPwrSpy;TDrive;Q_red;Q_blue;Q_farred;TSPF;state;F_avg;dF/dt;dF_dc/dt;F_dc_avg;period;time;hhmmss;co2_t;h2o_t;count;co2_adj;h2o_adj;co2_match;h2o_match;co2_at;h2o_at;co2_cv;h2o_cv;A:MN;A:SLP;A:SD;A:OK;Stable;Total;State;Vflow;VPchamber;abs_c_a;abs_c_b;abs_h_a;abs_h_b;Wc_s;Wc_r;Wco_s;Wco_r;Ww_s;Ww_r;Wwo_s;Wwo_r;Flow_s_v;Flow_r_v;Tleaf_mv;Tleaf2_mv;MatchValveR;MatchValveS;MatchCO2;MatchH2O;cf_co2_a;cf_co2_b;cf_co2_c;cf_co2_d;cf_h2o_a;cf_h2o_b;cf_h2o_c;cf_h2o_d;co2_fit_low;co2_fit_high;h2o_fit_low;h2o_fit_high;co2_elapsed;h2o_elapsed;DIAG;Flow_s;Flow_r;Txchg;Tirga;Tchopper;Ts;Tr;CO2_%;Desiccant_%;Humidifier_%;Txchg_sp;CO2_r_sp;H2O_r_sp;SS_s;SS_r
;s;s;;;;s;mol m?² s?¹;µmol m?² s?¹;µmol mol?¹;µmol mol?¹;Pa;Pa;mol m?² s?¹;mol m?² s?¹;mol m?² s?¹;mol m?² s?¹;W m?²;°C;°C;kPa;%;kPa;kPa;kPa;W m?²;W m?²;W m?²;W m?²;µmol s?¹;%;;%;µmol s?¹;;;;;;µmol m?² s?¹;;;;;;µmol m?² s?¹;µmol m?² s?¹;µmol m?² s?¹;;µmol µmol?¹;;;;;;;;;µmol m?² s?¹;µmol m?² s?¹;;J/µmol;cm²;;;mol m?² s?¹;s;µmol mol?¹;µmol mol?¹;mmol mol?¹;mmol mol?¹;µmol mol?¹;mmol mol?¹;µmol s?¹;kPa;kPa;°C;°C;°C;°C;°C;rpm;µmol m?² s?¹;µmol m?² s?¹;µmol m?² s?¹;;;;;µmol m?² s?¹;;;°C;°C;°C;°C;°C;µmol m?² s?¹;µmol m?² s?¹;µmol m?² s?¹;s;;;min?¹;min?¹;;s;secs;;s;s;;µmol/mol;mmol/mol;µmol/mol;mmol/mol;µmol/mol;mmol/mol;%;%;µmol m?² s?¹;µmol m?² s?¹ min?¹;µmol m?² s?¹;;;;;V;V;;;;;;;;;;;;;V;V;mV;mV;%;%;µmol/mol;mmol/mol;mmol/mol;;;;mmol/mol;;;;µmol mol?¹;µmol mol?¹;mmol mol?¹;mmol mol?¹;min;min;;µmol s?¹;µmol s?¹;°C;°C;°C;°C;°C;%;%;%;°C;µmol mol?¹;mmol mol?¹;%;%
1;1604387642;0;20201103 08:14:01;08:14:01;LV3_9;1604387642;0,000128939;-0,558022832;400,007;476,0846566;48,60307792;40,83637462;0,010563297;3,463939873;0,010545434;0,006592499;0,001994019;27,96786413;27,4227;3,668985407;64,79078104;2,458204643;3,794065457;1,210780764;-5,686188822;107,1559602;6,723562856;108,1953282;0;0;1;0;53731,02398;RECT-3013-20201103-08_14_01;319,7011538;1594,72;1275,018846;0,799525212;-0,558022832;-;0;0;#DIV/0!;0,5;0,020993113;-0,558022832;#DIV/0!;#DIV/0!;-2,1154E-14;#DIV/0!;-;0;0;#DIV/0!;1;0;1,250742297;0,0499918;0,020993113;0,41993112;0,09498442;4,05;0,5;0: Broadleaf;2;1604387642;400,007;399,714;24,079;24,0062;401,333;23,9775;700,037;101,989;0,10015;27,9965;27,4227;999,9;0;0;9996,25;0;0,65995;0,0499918;0;0;0;319,99;0,0499918;-3,23;-1,1;35,875;40,375;38,312;39,875;38,312;0;0;0;336730,5;0;319,7011538;-0,655384608;-3,757265003;-5,663846154;15;1604387236;08:07:16;1604387231;1604387225;13;-0,012;0,003;-1,326;0,102;400;24;0,28;0,1;-0,501856565;0,093608479;0,044600514;1;1;1;1/1;3,35975;2,74562;0,0929569;0,0921304;0,119828;0,118;28498,4;26949;29636,1;28159,3;37339,3;35934,4;45531,1;44022,4;2,47795;2,189;0,078626;0;100;100;-1,326;0,1015;-1,3261;0;0;0;0,1015;0;0;0;-1;-1;-1;-1;6,8;7;2;775,585;684,794;28,0319;25,7296;30;25,72;25,7636;25,0562;0;100;28,0335;399,694;25,3413;100,073;100,418
2;1604387822;180,5;20201103 08:17:02;08:17:02;LV3_9;1604387822;0,000130181;0,001503806;400,012;391,993643;40,01854591;40,83713824;0,010602277;3,471466877;0,010584321;0,006616811;4,118474843;27,98654273;27,5107;3,687931272;65,11256674;2,470154178;3,793667339;1,217777094;-5,74099374;90,58240159;5,673759184;94,63364187;0;0;1;0;53902,71051;RECT-3013-20201103-08_14_01;319,7011538;1594,72;1275,018846;0,799525212;-0,558022832;RECT-3014-20201103-08_17_02;431,9279231;1510,81;0,714108377;0,5;21,13872923;0,001503806;7,547671809;1;0,026469266;0,055539744;-;0;1510,81;0,714108377;0,052617387;0,905779585;0,065810792;25,093;21,13872923;0,842415384;0,194830768;4,05;0,5;0: Broadleaf;2;1604387822;400,012;400,043;24,1959;24,1224;401,338;24,0944;699,969;101,99;0,0997829;27,9947;27,5107;999,9;0;0;10029,4;0;0,65995;25,093;0,899506;0,100494;0;430,23;4,99918;89,7819;160,788;35,687;40,062;38;39,75;38,25;18,07;2,02;0;180,2;0;431,9279231;-14,35753844;-2,928625626;89,62178846;15;1604387236;08:07:16;1604387231;1604387225;13;-0,012;0,003;-1,326;0,102;400;24;0,28;0,1;0,046399087;-0,349306998;0,04832291;1;1;1;1/1;3,35962;2,74554;0,0929609;0,0921911;0,120237;0,118396;28497,9;26947,3;29635,7;28159,3;37321,5;35917,6;45531,1;44022,6;2,47825;2,1887;0,08104;0;100;100;-1,326;0,1015;-1,3261;0;0;0;0,1015;0;0;0;-1;-1;-1;-1;9,9;10;2;775,717;684,434;28,0008;25,7188;30;25,7114;25,7572;25,096;0;100;28,0012;400,178;24,1153;100,073;100,418
3;1604388003;361;20201103 08:20:02;08:20:02;LV3_9;1604388003;-1,41621E-05;0,059248072;400,114;477,9096519;48,7888394;40,84683707;-0,001090504;3,466760427;-0,001090695;-0,000681667;8,277311719;28,03721163;27,5556;3,697630821;63,58123305;2,411737064;3,793158686;1,285893757;0,624547838;81,63791482;5,121537824;95,6613122;0;0;1;0;53795,92408;RECT-3013-20201103-08_14_01;319,7011538;1594,72;1275,018846;0,799525212;-0,558022832;MPF-3015-20201103-08_20_02;460,10312;1456,4;0,684081901;0,5;42,36477191;0,059248072;14,49048684;1;0,014570382;0,094973908;-;0;1456,4;0,684081901;0,08673623;0,876482705;0,108484671;50,2732;42,36477191;0,842690975;0,195381949;4,05;0,5;0: Broadleaf;2;1604388003;400,114;400,145;23,6241;23,6321;401,44;23,5226;700,018;101,988;0,0999976;27,9924;27,5556;999,9;0;0;10008,8;0;0,714946;50,2732;0,900473;0,0995268;0;458,577;4,99918;214,905;362,381;35,562;39,937;37,875;39,562;38,187;40,77;4,51;0;180,2;0;460,10312;-14,34361537;-3,822076911;214,85404;15;1604387236;08:07:16;1604387231;1604387225;13;-0,012;0,003;-1,326;0,102;400;24;0,28;0,1;0,302669761;0,23476361;0,19963192;1;1;1;1/1;3,35972;2,74558;0,0929736;0,0922045;0,118241;0,116726;28503,9;26947,2;29642,3;28159,5;37414,8;35987,8;45539,3;44021,9;2,47805;2,18693;0,0801533;0;100;100;-1,326;0,1015;-1,3261;0;0;0;0,1015;0;0;0;-1;-1;-1;-1;12,9;13;2;775,486;682,757;28,0046;25,7144;30;25,7071;25,7528;25,1241;0;100;28,0064;400,134;25,0322;100,092;100,417
4;1604388186;544,5;20201103 08:23:06;08:23:06;LV3_9;1604388186;0,00019701;0,075026845;399,996;383,6883407;39,17030181;40,835132;0,014965823;3,469182193;0,014930048;0,009334487;16,47185779;28,03565713;27,6086;3,709108819;63,31767417;2,402314004;3,794065457;1,306794815;-8,688136641;72,54915051;4,54947363;84,88234528;0;0;1;0;53850,34293;RECT-3013-20201103-08_14_01;319,7011538;1594,72;1275,018846;0,799525212;-0,558022832;MPF-3016-20201103-08_23_06;452,6996538;1272,73;0,644308177;0,5;84,16546378;0,075026845;27,11424827;1;0,00752149;0,252991601;-;0;1272,73;0,644308177;0,201910053;0,860446512;0,252537444;99,8577;84,16546378;0,842854019;0,195708038;4,05;0,5;0: Broadleaf;2;1604388186;399,996;400,085;23,5316;23,4203;401,323;23,4301;700,013;101,989;0,0998509;27,9965;27,6086;999,9;0;0;10019,4;0;0,714946;99,8577;0,899902;0,100098;0;453,615;4,99918;444,129;759,136;35,562;39,812;37,75;39,5;38,125;85,36;9,5;0;183,2;0;452,6996538;6,091726489;6,936581149;443,9453462;15;1604387236;08:07:16;1604387231;1604387225;13;-0,012;0,003;-1,326;0,102;400;24;0,28;0,1;0,102886699;0,96874995;0,112201202;1;1;1;1/1;3,35971;2,74553;0,0929534;0,0921934;0,117918;0,116002;28506,6;26948,7;29644,5;28160,8;37431,1;36020,1;45542,1;44023,8;2,47798;2,18613;0,0839196;0;100;100;-1,327;0,1015;-1,3261;0;0;0;0,1015;0;0;0;-1;-1;-1;-1;15,9;16;2;775,36;681,971;27,9941;25,7122;30,0001;25,7028;25,7485;25,1244;0;100;27,9958;400,077;25,0322;100,099;100,421
5;1604388367;725;20201103 08:26:06;08:26:06;LV3_9;1604388367;0,000251132;0,544258383;399,961;345,4613511;35,26756516;40,83134216;0,018774549;3,46066024;0,018718147;0,011703895;24,77233712;28,06556639;27,634;3,714620608;62,88439855;2,385875243;3,794065457;1,328745365;-11,07493222;67,63202914;4,252108792;85,58154283;0;0;1;0;53656,39193;RECT-3013-20201103-08_14_01;319,7011538;1594,72;1275,018846;0,799525212;-0,558022832;MPF-3017-20201103-08_26_06;440,0578;1170,82;0,624145642;0,5;126,5078878;0,544258383;39,47967341;1;0,008713142;0,362053945;-;0;1170,82;0,624145642;0,265814688;0,858590082;0,332465674;150,085;126,5078878;0,842908271;0,195816542;4,05;0,5;0: Broadleaf;2;1604388367;399,961;400,334;23,3707;23,2288;401,287;23,2692;700,011;101,988;0,100309;27,9965;27,634;999,9;0;0;9981,88;0;0,714946;150,085;0,899716;0,100284;0;441,415;4,99918;659,588;1161,03;35,625;39,812;37,75;39,437;38,125;130,54;14,55;0;180,0999999;0;440,0578;7,18623079;10,79261538;657,77716;15;1604387236;08:07:16;1604387231;1604387225;13;-0,012;0,003;-1,326;0,102;400;24;0,28;0,1;0,511179577;0,164888517;0,048594557;1;1;1;1/1;3,3597;2,74565;0,0929422;0,0922319;0,117348;0,11534;28507,4;26945,9;29645;28159,1;37455,5;36046;45541,6;44021,2;2,4778;2,18477;0,0820756;0;100;100;-1,326;0,1015;-1,3261;0;0;0;0,1015;0;0;0;-1;-1;-1;-1;18,9;19;2;775,396;680,913;27,9502;25,7294;30,0001;25,7156;25,7614;25,1505;0;100;27,9499;400,364;25,0322;100,099;100,415
6;1604388547;905,5;20201103 08:29:07;08:29:07;LV3_9;1604388547;0,000516248;2,260010243;399,908;298,0095418;30,42564357;40,82908955;0,038518048;3,458710056;0,03828132;0,023946973;49,53276147;28,13573448;27,6681;3,72203153;62,88247543;2,386386509;3,794994541;1,335645021;-22,76654635;62,0185838;3,902128042;92,68692695;0;0;1;0;53611,46004;RECT-3013-20201103-08_14_01;319,7011538;1594,72;1275,018846;0,799525212;-0,558022832;MPF-3018-20201103-08_29_07;434,27408;932,25;0,534165642;0,5;252,8433024;2,260010243;67,53010251;1;0,011145374;0,710614106;-;0;932,25;0,534165642;0,415414618;0,812957078;0,519576634;299,95;252,8433024;0,8429515;0,195903;4,05;0,5;0: Broadleaf;2;1604388547;399,908;401,335;23,3739;23,0822;401,234;23,2724;700,012;101,996;0,100206;28,0007;27,6681;999,9;0;0;9972,5;0;0,769942;299,95;0,899955;0,100045;0;435,019;4,99918;1318,53;2360,48;35,812;39,875;37,875;39,5;38,312;265,44;29,51;0;180,0999999;0;434,27408;6,136846167;14,04615391;1316,5784;15;1604387236;08:07:16;1604387231;1604387225;13;-0,012;0,003;-1,326;0,102;400;24;0,28;0,1;2,13079437;0,556173317;0,054788462;1;1;1;1/1;3,35968;2,74547;0,0929338;0,0924078;0,117361;0,114837;28506,5;26940,3;29643,9;28158,8;37452,6;36066,5;45538,7;44020;2,47745;2,18348;0,0840425;0;100;100;-1,326;0,1015;-1,3261;0;0;0;0,1015;0;0;0;-1;-1;-1;-1;21,9;22;2;775,438;680,017;27,8767;25,7557;30,0002;25,7393;25,783;25,2124;0;100;27,8766;401,37;25,0322;100,094;100,414
7;1604388728;1086,1;20201103 08:32:07;08:32:07;LV3_9;1604388728;0,001032715;4,862288982;399,879;293,4903094;29,96384855;40,82558576;0,079363199;3,468183869;0,078367919;0,049068331;74,05720294;28,1416848;27,616;3,710713879;63,39879751;2,405630277;3,794441491;1,305083601;-45,54274257;71,46250572;4,482824713;104,4597908;0;0;1;0;53827,4414;RECT-3013-20201103-08_14_01;319,7011538;1594,72;1275,018846;0,799525212;-0,558022832;MPF-3019-20201103-08_32_07;466,0592;902,925;0,483833984;0,5;379,2345154;4,862288982;91,74327322;1;0,01429277;0,766171055;-;0;902,925;0,483833984;0,433803426;0,749053392;0,542576294;450,055;379,2345154;0,842640378;0,195280756;4,05;0,5;0: Broadleaf;2;1604388728;399,879;402,931;23,5627;22,9793;401,205;23,4612;700,025;101,995;0,0998481;27,9982;27,616;999,9;0;0;10014,4;0;0,769942;450,055;0,910994;0,0890059;0;467,043;4,99918;2135,04;3573,44;36,187;40;38,125;39,625;38,562;405,44;39,61;0;180,0999999;0;466,0592;6,398769244;31,18923079;2130,8756;15;1604387236;08:07:16;1604387231;1604387225;13;-0,012;0,003;-1,326;0,102;400;24;0,28;0,1;4,715153052;0,816660548;0,065333167;1;1;1;1/1;3,35969;2,74547;0,0929253;0,0926816;0,118019;0,114475;28504,2;26930,7;29641,4;28157,4;37422,3;36080,2;45536,4;44018;2,47743;2,18255;0,079684;0;100;100;-1,326;0,1015;-1,3261;0;0;0;0,1015;0;0;0;-1;-1;-1;-1;25;25,1;2;775,694;679,434;27,7925;25,7751;30,0001;25,7586;25,8024;25,3077;0;100;27,8077;403,014;25,0322;100,087;100,409
8;1604388908;1266,6;20201103 08:35:08;08:35:08;LV3_9;1604388908;0,001780697;7,8866444;399,939;304,4670929;31,08462509;40,83184739;0,145533527;3,458261287;0,142214741;0,089176089;98,00807846;28,09458475;27,4887;3,683186819;64,39576257;2,443188896;3,79402122;1,239997923;-78,52873659;94,63784879;5,949808539;120,0669992;0;0;1;0;53602,01743;RECT-3013-20201103-08_14_01;319,7011538;1594,72;1275,018846;0,799525212;-0,558022832;MPF-3020-20201103-08_35_08;507,97728;908,318;0,440749517;0,5;505,2335917;7,8866444;111,3407308;1;0,016714382;0,755684683;-;0;908,318;0,440749517;0,430421641;0,68013806;0,538346552;600,045;505,2335917;0,841992837;0,193985673;4,05;0,5;0: Broadleaf;2;1604388908;399,939;404,914;23,9305;22,9249;401,265;23,829;700,004;101,995;0,100188;27,9963;27,4887;999,9;0;0;9970,62;0;0,79744;600,045;0,933018;0,0669822;0;508,398;4,99918;3113,08;4808,89;36,625;40,187;38,437;39,812;38,875;555,19;39,86;0;180;0;507,97728;6,588307698;37,50230773;3108,2132;15;1604387236;08:07:16;1604387231;1604387225;13;-0,012;0,003;-1,326;0,102;400;24;0,28;0,1;7,771439611;0,434474328;0,043946207;1;1;1;1/1;3,35964;2,74543;0,0929365;0,0930251;0,119303;0,114284;28499,1;26920,8;29636,5;28157,7;37362,4;36088,5;45531,2;44018,2;2,47833;2,18185;0,0699349;0;100;100;-1,326;0,1015;-1,3261;0;0;0;0,1015;0;0;0;-1;-1;-1;-1;28;28,1;2;776,643;678,975;27,6808;25,7881;30,0002;25,7715;25,8158;25,4102;0;100;27,6824;404,89;25,0322;100,074;100,41
9;1604389089;1447,1;20201103 08:38:08;08:38:08;LV3_9;1604389089;0,002554905;10,58757093;399,947;314,3808089;32,09676747;40,83266376;0,221575424;3,459822192;0,21398316;0,134399937;145,8538319;28,1691538;27,4288;3,670295954;65,55767989;2,488069917;3,795237905;1,182226037;-112,6713012;106,8793602;6,714570566;146,7764614;0;0;1;0;53636,5351;RECT-3013-20201103-08_14_01;319,7011538;1594,72;1275,018846;0,799525212;-0,558022832;MPF-3021-20201103-08_38_08;559,29464;855,489;0,346228134;0,5;757,1867358;10,58757093;131,0796753;1;0,014719742;0,864103454;-;0;855,489;0,346228134;0,463549087;0,552820229;0,57978045;900,006;757,1867358;0,841312987;0,192625973;4,05;0,5;0: Broadleaf;2;1604389089;399,947;406,664;24,3701;22,9279;401,273;24,2686;699,986;101,995;0,100187;28,0018;27,4288;999,9;0;0;9977,5;0;0,824938;900,006;0,955988;0,0440118;0;559,053;4,99918;5142,84;7281,9;37,312;40,437;38,875;40,125;39,375;855,62;39,39;0;179,9000001;0;559,29464;-3,713307682;-29,2053846;5146,0704;15;1604387236;08:07:16;1604387231;1604387225;13;-0,012;0,003;-1,326;0,102;400;24;0,28;0,1;10,49156864;0,454489539;0,048263395;1;1;1;1/1;3,35959;2,74549;0,092939;0,093328;0,120827;0,114291;28493,7;26911,1;29631;28157;37290,3;36087,2;45523,8;44017;2,47915;2,1812;0,0642315;0;100;100;-1,326;0,1015;-1,3261;0;0;0;0,1015;0;0;0;-1;-1;-1;-1;31;31,1;2;777,529;678,55;27,553;25,799;30,0002;25,7845;25,8283;25,5067;0;100;27,5523;406,651;23,1162;100,057;100,407
10;1604389269;1627,6;20201103 08:41:09;08:41:09;LV3_9;1604389269;0,00317536;12,34970321;399,952;318,7771708;32,54682418;40,83469149;0,275962828;3,462604896;0,264300509;0,166194561;193,704033;28,27087987;27,3889;3,661731083;65,13796119;2,471938839;3,794928171;1,189792244;-140,033368;114,1523466;7,164248889;174,9872604;0;0;1;0;53700,16839;RECT-3013-20201103-08_14_01;319,7011538;1594,72;1275,018846;0,799525212;-0,558022832;MPF-3022-20201103-08_41_09;578,41808;803,318;0,27996375;0,5;1009,023301;12,34970321;141,2449737;1;0,012792297;0,985166522;-;0;803,318;0,27996375;0,496263921;0,465037398;0,620698276;1199,81;1009,023301;0,840985907;0,191971814;4,05;0,5;0: Broadleaf;2;1604389269;399,952;407,832;24,2112;22,4185;401,278;24,1097;699,997;101,999;0,0999806;28,0004;27,3889;999,9;0;0;9989,38;0;0,826313;1199,81;0,967;0,0329998;0;577,434;4,99918;7101,25;9752,45;38,187;40,875;39,5;40,5;40,062;1155,38;39,43;0;180;0;578,41808;-8,699461538;-96,07615384;7114,1936;15;1604387236;08:07:16;1604387231;1604387225;13;-0,012;0,003;-1,326;0,102;400;24;0,28;0,1;12,26856138;-0,169628902;0,062241119;1;1;1;1/1;3,3596;2,74539;0,0929382;0,0935266;0,120276;0,11252;28493,7;26903,5;29631,1;28155,4;37314,1;36160,3;45523,5;44014,8;2,4789;2,17875;0,0620596;0;100;100;-1,326;0,1015;-1,3261;0;0;0;0,1015;0;0;0;-1;-1;-1;-1;34;34,1;2;777,564;676,558;27,3692;25,8198;30;25,8017;25,8455;25,5585;7,40363;100;27,3694;407,81;22,3335;100,056;100,401
